,Price,Distance,Bathroom,Car,Landsize,BuildingArea
26953,600000.0,18.0,2.0,2.0,503.0,125.0
26956,501000.0,27.7,2.0,2.0,780.0,170.0
26962,1500000.0,12.4,3.0,3.0,930.0,135.0
26964,2900000.0,12.4,2.0,2.0,863.0,358.0
26966,1268000.0,14.3,2.0,2.0,651.0,154.0
26968,1128000.0,14.3,2.0,2.0,381.0,180.0
26972,1280000.0,16.1,2.0,2.0,507.0,238.0
26973,578000.0,25.9,2.0,2.0,567.0,147.0
26977,916500.0,18.0,2.0,1.0,888.0,177.0
26999,840000.0,24.8,3.0,2.0,737.0,208.0
27000,2790000.0,2.1,2.0,2.0,304.0,184.0
27013,1120000.0,15.4,2.0,0.0,690.0,139.0
27030,1950000.0,16.7,4.0,2.0,480.0,334.0
27033,1100000.0,16.7,2.0,2.0,651.0,138.0
27054,1467000.0,13.8,2.0,2.0,650.0,164.0
27079,551500.0,18.4,2.0,4.0,421.0,151.0
27083,585000.0,18.4,3.0,3.0,466.0,127.0
27086,1407000.0,12.3,3.0,4.0,672.0,156.0
27088,1465000.0,7.8,2.0,2.0,331.0,240.0
27089,1865000.0,7.8,2.0,1.0,389.0,235.0
27092,810000.0,11.7,2.0,2.0,534.0,223.0
27094,965000.0,11.7,2.0,2.0,404.0,175.0
27103,2000000.0,5.4,2.0,2.0,595.0,248.0
27112,906000.0,26.0,2.0,4.0,982.0,224.0
27129,875000.0,6.4,2.0,1.0,335.0,118.0
27151,580000.0,29.8,1.0,1.0,766.0,106.0
27152,356000.0,31.7,1.0,1.0,571.0,122.0
27162,550000.0,25.9,2.0,2.0,349.0,136.0
27165,660000.0,17.9,2.0,1.0,300.0,136.0
27168,665000.0,17.9,2.0,3.0,589.0,143.0
27194,1300000.0,14.2,3.0,2.0,716.0,171.0
27199,1375000.0,18.8,2.0,2.0,629.0,316.0
27205,1450000.0,10.1,1.0,1.0,552.0,162.0
27206,1230000.0,6.2,2.0,2.0,290.0,179.0
27228,1390000.0,11.2,4.0,4.0,792.0,330.0
27229,997000.0,12.3,2.0,2.0,534.0,113.0
27232,1175000.0,15.5,2.0,2.0,584.0,185.0
27251,673000.0,14.7,2.0,2.0,584.0,166.0
27254,1670000.0,3.5,2.0,1.0,162.0,160.0
27256,1000000.0,4.6,1.0,0.0,115.0,68.0
27268,570000.0,12.0,2.0,1.0,284.0,80.0
27276,821000.0,12.0,1.0,2.0,493.0,113.0
27280,1076000.0,12.0,1.0,3.0,601.0,98.0
27291,1400000.0,2.4,2.0,0.0,183.0,104.0
27303,570000.0,20.6,2.0,1.0,558.0,130.0
27304,610000.0,20.6,2.0,2.0,627.0,209.0
27305,577500.0,20.6,3.0,2.0,602.0,175.0
27310,759000.0,15.5,2.0,2.0,533.0,200.0
27321,520000.0,20.5,1.0,4.0,634.0,122.0
27327,1640000.0,2.7,1.0,1.0,205.0,104.0
27330,1560000.0,2.7,2.0,2.0,141.0,140.0
27339,680000.0,14.0,2.0,2.0,512.0,168.0
27347,2102000.0,5.0,2.0,1.0,263.0,190.0
27348,1640000.0,8.2,3.0,3.0,604.0,157.0
27349,480000.0,31.7,1.0,1.0,647.0,114.0
27350,840000.0,31.7,2.0,6.0,1044.0,241.0
27355,748000.0,10.5,1.0,4.0,538.0,130.0
27356,910500.0,10.5,2.0,2.0,515.0,240.0
27359,3075000.0,10.2,2.0,2.0,902.0,393.0
27366,675000.0,18.0,2.0,2.0,618.0,175.0
27371,1500000.0,12.4,1.0,2.0,715.0,125.0
27373,1506000.0,12.4,3.0,3.0,669.0,225.0
27375,665000.0,15.3,1.0,2.0,532.0,177.0
27377,1720000.0,7.0,1.0,6.0,664.0,179.0
27381,830000.0,7.0,1.0,1.0,150.0,80.0
27387,700000.0,12.9,2.0,2.0,419.0,156.0
27395,1320000.0,17.2,2.0,2.0,790.0,172.0
27399,1250000.0,14.7,2.0,2.0,704.0,202.0
27401,1050000.0,14.7,2.0,2.0,687.0,124.0
27409,490500.0,14.7,2.0,2.0,378.0,200.0
27411,545000.0,14.7,1.0,2.0,768.0,132.0
27414,547000.0,14.7,1.0,1.0,670.0,127.0
27423,755000.0,16.5,2.0,2.0,563.0,180.0
27429,850000.0,17.6,2.0,2.0,672.0,274.0
27430,1800000.0,6.8,1.0,2.0,451.0,170.0
27439,880000.0,25.5,2.0,2.0,680.0,228.0
27441,990000.0,12.7,3.0,2.0,510.0,0.0
27442,781000.0,12.7,2.0,1.0,420.0,154.0
27447,850000.0,6.3,2.0,2.0,464.0,122.0
27451,1825000.0,7.5,2.0,2.0,691.0,301.0
27463,541500.0,15.5,2.0,1.0,194.0,128.0
27471,1325000.0,4.3,3.0,2.0,601.0,256.0
27474,1750000.0,4.3,2.0,1.0,446.0,185.0
27480,1068000.0,9.5,2.0,1.0,604.0,141.0
27493,4050000.0,9.7,4.0,4.0,660.0,461.0
27526,1640000.0,13.8,2.0,2.0,581.0,206.0
27546,750000.0,34.7,2.0,2.0,629.0,223.0
27558,5150000.0,10.5,3.0,4.0,662.0,513.0
27564,950000.0,10.3,2.0,2.0,217.0,0.0
27565,2800000.0,10.3,3.0,2.0,692.0,335.0
27583,1470000.0,5.2,2.0,1.0,464.0,161.0
27584,1475000.0,4.0,4.0,2.0,216.0,298.0
27585,1895000.0,4.0,3.0,2.0,451.0,220.0
27597,1225000.0,10.8,2.0,3.0,668.0,170.0
27601,820500.0,12.1,2.0,2.0,609.0,132.0
27614,1300000.0,10.4,1.0,3.0,739.0,115.0
27615,970000.0,14.7,2.0,2.0,536.0,150.0
27619,2230000.0,7.7,2.0,3.0,572.0,215.0
27623,3230000.0,8.4,3.0,3.0,1053.0,313.0
27629,980000.0,31.2,1.0,3.0,987.0,0.0
27630,560000.0,34.9,2.0,1.0,559.0,138.0
27643,1150000.0,11.7,1.0,1.0,737.0,101.0
27647,1495000.0,17.9,2.0,3.0,557.0,166.0
27662,970000.0,6.7,1.0,2.0,391.0,122.0
27669,935000.0,6.7,1.0,1.0,278.0,120.0
27673,1460000.0,2.0,2.0,1.0,151.0,120.0
27674,600000.0,20.6,2.0,2.0,610.0,131.0
27675,468000.0,20.6,2.0,1.0,320.0,112.0
27676,616000.0,20.6,2.0,2.0,538.0,179.0
27677,583000.0,20.6,2.0,2.0,400.0,144.0
27681,470000.0,20.6,2.0,1.0,179.0,130.0
27685,615000.0,20.6,1.0,3.0,693.0,144.0
27699,475000.0,14.0,1.0,1.0,588.0,94.0
27700,505500.0,14.0,1.0,1.0,614.0,110.0
27718,905000.0,14.3,2.0,2.0,513.0,117.0
27721,1440000.0,16.1,2.0,2.0,704.0,280.0
27724,570000.0,25.9,2.0,2.0,511.0,173.0
27733,3200000.0,7.2,3.0,2.0,433.0,138.0
27743,1110000.0,7.5,1.0,2.0,572.0,111.0
27746,2455000.0,7.5,2.0,3.0,766.0,277.0
27754,820000.0,8.2,2.0,2.0,337.0,153.0
27759,645000.0,13.1,1.0,4.0,616.0,95.0
27762,542000.0,13.1,1.0,1.0,642.0,123.0
27763,725000.0,24.8,2.0,3.0,1059.0,109.0
27764,940000.0,24.8,2.0,5.0,900.0,246.0
27768,1305000.0,2.1,2.0,0.0,506.0,88.0
27774,1450000.0,3.6,1.0,0.0,186.0,97.0
27776,1175000.0,3.4,1.0,1.0,234.0,110.0
27778,1420000.0,5.1,1.0,4.0,594.0,134.0
27789,595000.0,36.9,2.0,2.0,599.0,137.0
27795,650000.0,12.9,1.0,4.0,549.0,114.0
27797,2625000.0,7.3,2.0,2.0,718.0,280.0
27800,1845000.0,7.3,2.0,4.0,1021.0,135.0
27806,2640000.0,7.3,2.0,2.0,706.0,275.0
27812,2380000.0,16.7,1.0,1.0,729.0,108.0
27819,2202000.0,16.7,3.0,2.0,745.0,288.0
27835,750000.0,16.1,2.0,2.0,359.0,153.0
27841,715000.0,20.4,2.0,2.0,790.0,193.0
27843,1020000.0,20.4,2.0,2.0,981.0,301.0
27847,4500000.0,13.8,2.0,4.0,1088.0,324.0
27866,820000.0,21.3,3.0,2.0,695.0,292.0
27872,705000.0,8.8,1.0,2.0,560.0,98.0
27875,645000.0,8.8,2.0,0.0,408.0,113.0
27881,680000.0,18.0,3.0,2.0,710.0,273.0
27885,693000.0,18.4,2.0,2.0,933.0,217.0
27901,855000.0,11.7,2.0,6.0,778.0,169.0
27905,939000.0,3.4,2.0,1.0,116.0,140.0
27907,3385000.0,5.4,3.0,3.0,531.0,332.0
27910,1625000.0,5.4,2.0,2.0,342.0,130.0
27922,591000.0,16.3,1.0,2.0,636.0,0.0
27944,1725000.0,4.3,2.0,2.0,474.0,294.0
27956,1460000.0,20.0,3.0,2.0,652.0,288.0
28620,2140000.0,7.2,2.0,2.0,650.0,255.0
28625,985000.0,18.0,2.0,2.0,870.0,198.0
28627,955000.0,18.0,2.0,2.0,1082.0,240.0
28628,1500000.0,18.0,4.0,2.0,842.0,368.0
28637,480200.0,19.6,2.0,1.0,209.0,98.0
28640,606000.0,19.6,2.0,2.0,592.0,140.0
28642,1731000.0,7.5,4.0,2.0,465.0,99.0
28654,600000.0,13.1,1.0,2.0,589.0,97.0
28656,642000.0,13.1,2.0,1.0,685.0,121.0
28689,485000.0,36.9,1.0,3.0,590.0,200.0
28709,1863000.0,16.7,2.0,2.0,790.0,238.0
28719,750000.0,11.2,1.0,2.0,615.0,132.0
28721,720000.0,11.2,1.0,3.0,380.0,98.0
28728,939000.0,11.2,2.0,3.0,775.0,208.0
28734,960000.0,16.1,2.0,4.0,1064.0,168.0
28789,441000.0,18.4,1.0,1.0,294.0,112.0
28795,632500.0,14.0,1.0,2.0,533.0,121.0
28796,731000.0,15.5,2.0,1.0,652.0,204.0
28807,2900000.0,5.4,2.0,2.0,920.0,241.0
28810,2015000.0,5.4,1.0,2.0,566.0,140.0
28812,1900000.0,5.4,2.0,1.0,491.0,179.0
28820,355000.0,31.7,1.0,4.0,650.0,112.0
28835,2610000.0,5.9,2.0,2.0,682.0,244.0
28844,3350000.0,8.4,2.0,3.0,836.0,303.0
28857,545000.0,17.4,1.0,0.0,682.0,98.0
28867,385000.0,31.7,1.0,1.0,580.0,96.0
28868,451000.0,29.8,2.0,2.0,790.0,166.0
28870,425000.0,29.8,1.0,4.0,805.0,155.0
28878,780000.0,20.0,2.0,2.0,390.0,119.0
28880,705000.0,25.9,2.0,3.0,491.0,182.0
28882,640000.0,17.9,2.0,2.0,576.0,189.0
28883,665000.0,17.9,1.0,2.0,375.0,116.0
28884,660000.0,17.9,2.0,3.0,689.0,127.0
28891,985000.0,17.2,1.0,1.0,582.0,124.0
28902,1780000.0,6.2,2.0,2.0,480.0,194.0
28918,980000.0,14.2,2.0,2.0,800.0,164.0
28947,1500000.0,5.3,2.0,1.0,308.0,160.0
28953,1900000.0,5.3,2.0,3.0,502.0,133.0
28954,1295000.0,5.3,1.0,1.0,302.0,100.0
28956,989000.0,5.3,2.0,1.0,150.0,118.0
28966,1160000.0,12.3,3.0,2.0,578.0,232.0
28968,1050000.0,15.5,2.0,2.0,313.0,314.0
28978,750000.0,8.5,2.0,1.0,658.0,112.0
29000,3250000.0,4.6,2.0,1.0,261.0,194.0
29022,780000.0,12.0,1.0,1.0,767.0,132.0
29066,635000.0,20.5,2.0,2.0,449.0,213.0
29067,810000.0,20.5,3.0,2.0,832.0,255.0
29069,652000.0,20.5,3.0,2.0,326.0,230.0
29090,622000.0,14.0,1.0,8.0,534.0,124.0
29103,468000.0,31.7,2.0,0.0,711.0,11.0
29112,730000.0,10.5,1.0,0.0,531.0,78.0
29114,927500.0,10.5,1.0,4.0,474.0,145.0
29115,945800.0,10.5,1.0,3.0,585.0,169.0
29123,2900000.0,10.2,2.0,3.0,844.0,233.0
29138,1300000.0,12.4,1.0,1.0,725.0,120.0
29140,1699000.0,12.4,2.0,2.0,730.0,205.0
29148,841000.0,15.3,2.0,2.0,660.0,240.0
29174,1085000.0,14.7,3.0,2.0,843.0,219.0
29175,1261000.0,14.7,1.0,4.0,1093.0,115.0
29176,1205000.0,14.7,2.0,2.0,695.0,242.0
29183,931000.0,14.7,1.0,2.0,733.0,151.0
29185,430000.0,14.7,1.0,0.0,542.0,110.0
29212,1343000.0,6.3,2.0,3.0,444.0,167.0
29219,970000.0,10.4,1.0,2.0,634.0,140.0
29220,790000.0,10.4,2.0,1.0,585.0,178.0
29230,718000.0,15.5,2.0,4.0,560.0,154.0
29243,1000000.0,21.5,1.0,2.0,556.0,146.0
29246,727500.0,9.5,1.0,1.0,641.0,137.0
29261,1960000.0,9.7,2.0,2.0,961.0,210.0
29263,910000.0,23.2,3.0,4.0,1028.0,175.0
29264,862000.0,23.2,2.0,2.0,719.0,168.0
29265,822000.0,23.2,3.0,6.0,721.0,185.0
29291,1570000.0,13.4,4.0,6.0,870.0,172.0
29297,629000.0,25.0,1.0,1.0,730.0,100.0
29303,825000.0,16.1,2.0,2.0,641.0,154.0
29307,1900000.0,10.5,2.0,2.0,386.0,118.0
29312,1262000.0,10.3,1.0,2.0,440.0,103.0
29322,1011000.0,5.2,1.0,1.0,178.0,75.0
29326,1150000.0,5.2,1.0,2.0,408.0,124.0
29329,970000.0,5.2,1.0,0.0,241.0,113.0
29330,1665000.0,5.2,3.0,2.0,371.0,223.0
29364,1675000.0,8.7,3.0,2.0,295.0,218.0
29368,800000.0,17.9,1.0,2.0,585.0,123.0
29372,888000.0,17.9,1.0,2.0,581.0,136.0
29381,1300000.0,3.6,1.0,0.0,241.0,115.0
29382,1090000.0,6.7,2.0,3.0,614.0,181.0
29392,730000.0,6.7,1.0,1.0,390.0,91.0
29394,950000.0,6.7,1.0,2.0,402.0,123.0
29395,800000.0,6.7,1.0,2.0,506.0,100.0
29396,1079500.0,2.0,1.0,1.0,125.0,125.0
29411,1245000.0,2.4,1.0,2.0,156.0,113.0
29425,3080000.0,7.9,2.0,2.0,833.0,370.0
29433,588000.0,21.8,1.0,2.0,558.0,101.0
29434,700000.0,21.8,1.0,1.0,530.0,123.0
29437,952000.0,22.2,1.0,2.0,795.0,152.0
29441,1198000.0,14.3,2.0,2.0,723.0,155.0
29463,656000.0,28.5,1.0,2.0,563.0,130.0
29465,432000.0,19.6,1.0,1.0,225.0,76.0
29466,611000.0,19.6,2.0,2.0,510.0,199.0
29470,571550.0,19.6,2.0,2.0,532.0,110.0
29476,2200000.0,7.5,3.0,2.0,664.0,242.0
29482,767500.0,13.1,1.0,2.0,581.0,148.0
29486,783000.0,13.1,1.0,1.0,593.0,124.0
29503,840000.0,38.0,3.0,2.0,925.0,155.0
29507,560000.0,38.0,1.0,4.0,544.0,121.0
29509,636000.0,38.0,1.0,1.0,651.0,86.0
29510,672500.0,38.0,2.0,3.0,656.0,175.0
29511,574000.0,38.0,1.0,4.0,586.0,104.0
29515,1150000.0,38.0,3.0,3.0,632.0,234.0
29516,1200000.0,38.0,2.0,2.0,604.0,232.0
29521,620000.0,12.9,2.0,3.0,530.0,115.0
29523,730000.0,12.9,3.0,2.0,343.0,197.0
29534,530000.0,11.2,1.0,2.0,202.0,1.0
29544,790000.0,12.9,2.0,4.0,371.0,176.0
29545,700000.0,12.9,2.0,2.0,256.0,172.0
29546,1260000.0,12.9,2.0,4.0,750.0,286.0
29560,690000.0,20.4,2.0,2.0,652.0,200.0
29561,679000.0,20.4,3.0,2.0,566.0,201.0
29564,772500.0,11.2,2.0,2.0,543.0,130.0
29570,1330000.0,13.8,1.0,2.0,592.0,116.0
29587,1430000.0,16.0,2.0,2.0,728.0,137.0
29590,666000.0,18.0,2.0,2.0,651.0,194.0
29593,700000.0,18.0,2.0,2.0,727.0,244.0
29598,505000.0,18.4,1.0,1.0,552.0,112.0
29611,455000.0,14.0,1.0,1.0,316.0,84.0
29613,670000.0,15.5,2.0,4.0,652.0,110.0
29618,975000.0,11.7,2.0,2.0,564.0,180.0
29629,2300000.0,7.3,2.0,3.0,650.0,265.0
29637,830000.0,26.0,1.0,1.0,906.0,91.0
29644,439000.0,31.7,2.0,2.0,807.0,181.0
29649,700000.0,16.3,2.0,2.0,395.0,183.0
29663,825000.0,6.4,1.0,2.0,327.0,463.0
29670,1250000.0,4.3,2.0,3.0,696.0,146.0
29675,1820000.0,11.4,2.0,2.0,655.0,204.0
29687,518000.0,31.7,2.0,4.0,796.0,132.0
29696,572500.0,25.9,2.0,2.0,350.0,138.0
29748,825000.0,18.8,1.0,1.0,650.0,122.0
29752,1590000.0,10.1,1.0,1.0,840.0,181.0
29759,1050000.0,10.4,3.0,4.0,711.0,226.0
29763,1585000.0,5.3,1.0,1.0,282.0,136.0
29767,1315000.0,5.3,1.0,1.0,302.0,100.0
29786,826000.0,8.5,2.0,2.0,584.0,118.0
29789,1015000.0,8.5,2.0,2.0,495.0,100.0
29792,650000.0,14.7,2.0,1.0,390.0,184.0
29795,690000.0,14.7,2.0,2.0,448.0,211.0
29817,1455000.0,8.4,2.0,2.0,619.0,253.0
29821,600000.0,12.0,1.0,2.0,534.0,120.0
29823,900000.0,12.0,2.0,2.0,485.0,121.0
29829,810000.0,12.0,2.0,2.0,186.0,118.0
29830,920000.0,12.0,1.0,2.0,680.0,119.0
29835,775000.0,12.0,1.0,2.0,275.0,123.0
29844,1700000.0,2.4,2.0,2.0,169.0,123.0
29851,1246000.0,19.9,2.0,2.0,760.0,198.0
29854,1380000.0,7.2,1.0,1.0,240.0,108.0
29858,956000.0,23.5,2.0,4.0,725.0,200.0
29861,630000.0,20.6,2.0,2.0,610.0,198.0
29872,500000.0,20.5,2.0,1.0,313.0,170.0
29875,697000.0,20.5,2.0,2.0,420.0,161.0
29886,1060000.0,6.2,3.0,3.0,441.0,108.0
29893,1310000.0,5.0,1.0,2.0,387.0,121.0
29900,450000.0,31.7,2.0,0.0,668.0,146.0
29901,516500.0,31.7,2.0,2.0,608.0,162.0
29902,580000.0,31.7,2.0,3.0,571.0,221.0
29904,590000.0,31.7,2.0,2.0,701.0,227.0
29915,560000.0,10.5,2.0,2.0,393.0,392.0
29927,830000.0,18.0,2.0,3.0,704.0,266.0
29928,660000.0,18.0,2.0,2.0,666.0,214.0
29929,720000.0,15.5,2.0,2.0,641.0,250.0
29933,1330000.0,12.4,2.0,2.0,730.0,207.0
29935,860000.0,15.3,1.0,1.0,652.0,134.0
29955,1140000.0,8.9,2.0,2.0,574.0,236.0
29960,975000.0,14.7,2.0,2.0,858.0,142.0
29961,1188888.0,14.7,3.0,3.0,960.0,264.0
29963,1075000.0,14.7,2.0,2.0,922.0,279.0
29968,700000.0,14.5,1.0,1.0,402.0,108.0
29969,835000.0,23.6,2.0,2.0,601.0,189.0
29972,420000.0,14.7,2.0,2.0,341.0,106.0
29974,552000.0,14.7,2.0,2.0,742.0,177.0
29976,501000.0,14.7,1.0,2.0,454.0,113.0
29982,785000.0,17.6,2.0,2.0,448.0,248.0
29983,1115000.0,6.8,1.0,2.0,380.0,108.0
29989,640000.0,25.5,2.0,2.0,395.0,160.0
29993,400000.0,27.2,1.0,1.0,340.0,93.0
30013,776000.0,10.4,2.0,2.0,190.0,134.0
30014,1220000.0,10.4,2.0,5.0,585.0,214.0
30024,835000.0,9.4,2.0,3.0,534.0,115.0
30025,860000.0,9.4,1.0,5.0,537.0,123.0
30031,740000.0,12.8,2.0,2.0,602.0,185.0
30037,1800000.0,4.3,3.0,2.0,561.0,241.0
30038,1400000.0,4.3,1.0,2.0,520.0,162.0
30042,2350000.0,10.2,2.0,2.0,626.0,156.0
30043,1360000.0,10.2,2.0,2.0,701.0,183.0
30048,1070000.0,21.5,2.0,4.0,529.0,128.0
30051,867500.0,21.5,2.0,2.0,529.0,137.0
30052,820000.0,16.5,2.0,3.0,657.0,36.0
30053,915000.0,16.5,2.0,2.0,704.0,278.0
30054,970000.0,9.5,2.0,2.0,534.0,181.0
30060,1170000.0,6.4,1.0,1.0,156.0,88.0
30066,2650000.0,7.9,3.0,2.0,663.0,201.0
30076,2100000.0,9.7,2.0,2.0,717.0,300.0
30083,1300000.0,11.4,1.0,2.0,585.0,133.0
30086,1750000.0,11.4,1.0,1.0,717.0,105.0
30094,1240000.0,13.8,1.0,4.0,663.0,150.0
30097,1430000.0,13.8,1.0,4.0,753.0,120.0
30099,1050000.0,13.4,2.0,2.0,353.0,111.0
30101,1030000.0,13.4,2.0,1.0,568.0,137.0
30112,2520000.0,10.5,3.0,2.0,302.0,255.0
30133,2100000.0,10.3,3.0,2.0,600.0,219.0
30134,500000.0,14.0,1.0,1.0,404.0,86.0
30156,755000.0,12.1,1.0,1.0,459.0,120.0
30157,770000.0,12.1,2.0,1.0,586.0,166.0
30171,1660000.0,7.7,3.0,2.0,975.0,129.0
30172,1300000.0,7.7,1.0,1.0,362.0,94.0
30176,1625000.0,7.7,1.0,2.0,487.0,150.0
30195,1352000.0,8.7,2.0,2.0,436.0,132.0
30200,745500.0,27.0,1.0,1.0,644.0,108.0
30201,686000.0,27.0,1.0,3.0,527.0,162.0
30202,1800000.0,17.9,2.0,4.0,1231.0,198.0
30209,1150000.0,17.9,2.0,2.0,700.0,584.0
30225,1050000.0,6.7,1.0,2.0,382.0,109.0
30226,900000.0,6.7,2.0,1.0,246.0,133.0
30238,515000.0,20.6,1.0,1.0,738.0,129.0
30239,610000.0,20.6,2.0,2.0,534.0,185.0
30246,565100.0,20.6,2.0,2.0,350.0,172.0
30248,516000.0,20.6,2.0,1.0,262.0,138.0
30252,850000.0,23.0,2.0,3.0,918.0,201.0
30269,600000.0,18.0,2.0,2.0,566.0,126.0
30283,1201000.0,16.1,2.0,0.0,786.0,169.0
30285,802000.0,16.1,2.0,1.0,462.0,115.0
30287,1105000.0,16.1,2.0,2.0,639.0,175.0
30288,510000.0,25.9,2.0,2.0,385.0,135.0
30302,1459000.0,7.2,1.0,1.0,381.0,138.0
30323,619000.0,19.6,1.0,2.0,124.0,120.0
30324,585000.0,19.6,2.0,2.0,396.0,165.0
30327,552000.0,19.6,1.0,1.0,566.0,98.0
30346,880000.0,24.8,2.0,2.0,739.0,225.0
30351,2540000.0,3.6,3.0,1.0,244.0,190.0
30355,1650000.0,3.6,2.0,1.0,185.0,166.0
30361,1300000.0,3.4,1.0,0.0,226.0,104.0
30367,1225000.0,5.1,1.0,2.0,403.0,97.0
30369,1200000.0,15.4,2.0,1.0,608.0,155.0
30370,550000.0,38.0,1.0,3.0,605.0,84.0
30373,642000.0,38.0,2.0,2.0,643.0,141.0
30374,599000.0,38.0,1.0,4.0,568.0,147.0
30377,585000.0,38.0,2.0,2.0,648.0,152.0
30379,500000.0,36.9,1.0,2.0,586.0,105.0
30387,721500.0,12.9,1.0,1.0,632.0,155.0
30404,810000.0,11.2,3.0,2.0,909.0,342.0
30415,685000.0,11.2,2.0,1.0,607.0,174.0
30424,685000.0,20.4,2.0,2.0,700.0,198.0
30431,3100000.0,13.8,2.0,2.0,804.0,225.0
30436,1700000.0,13.8,3.0,2.0,656.0,320.0
30440,1175000.0,13.8,2.0,2.0,333.0,188.0
30441,1347000.0,13.8,1.0,2.0,593.0,140.0
30447,1660000.0,5.3,2.0,1.0,120.0,133.0
30472,610000.0,18.0,2.0,2.0,812.0,152.0
30479,570000.0,18.4,2.0,2.0,626.0,137.0
30492,1200000.0,7.8,3.0,2.0,236.0,161.0
30497,600000.0,14.0,2.0,4.0,630.0,179.0
30499,780000.0,15.5,2.0,2.0,702.0,175.0
30504,850000.0,11.7,2.0,2.0,555.0,185.0
30507,740000.0,11.7,1.0,4.0,534.0,120.0
30510,1760000.0,3.4,2.0,2.0,176.0,212.0
30523,970000.0,25.2,2.0,2.0,529.0,168.0
30526,526000.0,14.0,1.0,2.0,530.0,161.0
30532,695000.0,16.3,1.0,2.0,596.0,94.0
30534,676000.0,16.3,2.0,2.0,664.0,156.0
30558,2180000.0,8.4,1.0,2.0,697.0,126.0
30563,1620000.0,8.4,1.0,1.0,336.0,185.0
30568,1190000.0,4.3,1.0,2.0,688.0,113.0
30569,1770000.0,4.3,3.0,3.0,606.0,337.0
30570,1312000.0,11.4,2.0,2.0,283.0,165.0
30576,420000.0,29.8,1.0,4.0,700.0,124.0
30584,525000.0,25.9,1.0,1.0,649.0,115.0
30586,1515000.0,3.0,1.0,0.0,123.0,78.0
30591,671000.0,17.9,2.0,2.0,595.0,25.0
30593,660000.0,17.9,2.0,1.0,620.0,135.0
30594,730000.0,17.9,2.0,2.0,541.0,150.0
30599,2305000.0,17.2,1.0,2.0,1714.0,147.0
30603,1400000.0,6.2,2.0,1.0,602.0,156.0
30639,1250000.0,10.4,3.0,1.0,325.0,413.0
30665,1370000.0,11.4,2.0,2.0,290.0,168.0
30668,1140000.0,21.5,2.0,2.0,652.0,165.0
30677,1110000.0,8.5,2.0,2.0,407.0,154.0
30682,655000.0,14.7,2.0,2.0,528.0,193.0
30685,1200000.0,3.5,2.0,1.0,122.0,126.0
30687,2725000.0,3.5,3.0,0.0,249.0,210.0
30699,1500000.0,8.4,2.0,2.0,424.0,232.0
30702,1081000.0,8.4,1.0,4.0,489.0,155.0
30714,980000.0,12.0,1.0,4.0,694.0,131.0
30731,2200000.0,2.4,2.0,1.0,155.0,171.0
30746,1230000.0,19.9,3.0,2.0,591.0,195.0
30749,1675000.0,21.3,3.0,2.0,1633.0,254.0
30758,431000.0,20.6,2.0,2.0,245.0,134.0
30759,575000.0,20.6,2.0,2.0,505.0,164.0
30763,2200000.0,15.2,2.0,2.0,589.0,20.0
30768,850000.0,35.4,1.0,3.0,700.0,118.0
30769,520000.0,34.7,1.0,1.0,485.0,96.0
30778,870000.0,20.5,2.0,2.0,512.0,298.0
30780,621000.0,20.5,2.0,2.0,568.0,170.0
30781,612000.0,20.5,2.0,2.0,348.0,140.0
30794,660000.0,14.0,2.0,4.0,582.0,185.0
30795,620000.0,14.0,3.0,2.0,534.0,107.0
30796,620000.0,14.0,1.0,2.0,535.0,172.0
30809,1400000.0,8.2,2.0,2.0,517.0,529.0
30810,800000.0,8.2,2.0,2.0,306.0,206.0
30811,675000.0,31.7,2.0,2.0,724.0,247.0
30812,367000.0,31.7,1.0,2.0,452.0,100.0
30818,465000.0,31.7,1.0,1.0,566.0,115.0
30821,975000.0,10.5,1.0,4.0,695.0,145.0
30843,836000.0,15.5,2.0,2.0,700.0,223.0
30844,725000.0,15.5,3.0,4.0,640.0,269.0
30854,1950000.0,15.5,3.0,2.0,585.0,275.0
30856,657000.0,15.3,1.0,1.0,542.0,105.0
30858,645000.0,15.3,1.0,4.0,530.0,103.0
30861,1250000.0,7.0,1.0,1.0,338.0,107.0
30874,1160000.0,17.2,2.0,3.0,654.0,270.0
30875,903000.0,17.2,1.0,4.0,711.0,152.0
30876,1595000.0,17.2,2.0,2.0,616.0,289.0
30879,812000.0,14.7,2.0,2.0,560.0,129.0
30883,850000.0,14.5,1.0,0.0,602.0,90.0
30886,620000.0,14.7,2.0,2.0,630.0,235.0
30890,627500.0,14.7,3.0,2.0,726.0,207.0
30891,880000.0,14.7,2.0,2.0,843.0,229.0
30898,857500.0,6.4,1.0,3.0,417.0,115.0
30908,1285000.0,6.8,1.0,0.0,285.0,121.0
30909,2065000.0,6.8,1.0,2.0,412.0,136.0
30910,1615000.0,6.8,2.0,2.0,466.0,203.0
30914,609000.0,25.5,2.0,2.0,350.0,0.0
30918,540000.0,25.5,2.0,2.0,383.0,148.0
30921,615000.0,25.5,2.0,2.0,411.0,187.0
30922,632000.0,27.2,2.0,2.0,700.0,219.0
30927,415000.0,27.2,1.0,2.0,613.0,92.0
30928,600000.0,27.2,2.0,2.0,810.0,174.0
30936,730000.0,9.5,1.0,2.0,409.0,132.0
30941,830000.0,12.1,2.0,2.0,596.0,164.0
30946,450000.0,14.8,2.0,2.0,154.0,135.0
30952,560000.0,20.6,2.0,2.0,400.0,170.0
30954,511500.0,20.6,1.0,2.0,666.0,125.0
